glickoRatingDate,eloRatingDate,winsLastMonth,lossesLastMonth,teamName,valveId,elo32.current,elo32.sevenDayAvg,elo32.thirtyDayAvg,elo32.sevenDayAgo,elo32.thirtyDayAgo,elo64.current,elo64.sevenDayAvg,elo64.thirtyDayAvg,elo64.sevenDayAgo,elo64.thirtyDayAgo,glicko.mu,glicko.phi,glicko.sigma,glicko.rating,glicko.ratingSevenDaysAgo,glicko2.mu,glicko2.phi,glicko2.sigma,glicko2.rating,glicko2.ratingSevenDaysAgo
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Klee,9216247,1009.8557434670595,1010.0972319232766,1010.9480227742657,1010.3420665202192,1012.1153980672995,1022.5754145948262,1023.1285643432127,1025.0773727977723,1023.6893787101465,1027.7513447123308,,,,,,1823.244462418378,77.06493240736765,,1630.5821313999588,1632.3513431587799
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,G2 x iG,5,1069.3472792076352,1071.0464475610606,1126.537874249087,1072.7691601307035,1170.169803360518,1112.483901186003,1115.2400163119166,1191.623267281083,1118.0343210441242,1256.5119598288027,,,,,,1987.3331724862105,47.78594184029947,,1867.868317885462,1870.8508686805244
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Infinity,8375259,992.1767120333408,991.9850234265982,991.3096830173295,991.7906787216567,990.3830443407951,997.373147587424,997.3087836420815,997.0820222610668,997.2435278494759,996.7708815931768,,,,,,1687.3020056899932,71.36393246501976,,1508.8921745274438,1510.801882467635
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Spirit,7119388,1162.1498622402476,1145.0045746689889,1158.816860100067,1159.9482874345024,1205.9322003469351,1276.4749384272461,1225.4714878736431,1214.1459673266852,1242.9623609648813,1288.3688154642962,,,,,,2084.286946724734,41.584447417328846,,1980.3258281814121,1983.694397191996
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Tickles,9187066,960.3935665546478,959.4231175468228,956.0041171103503,958.4392216894129,951.3128858497294,913.2338968806258,911.1079271489355,903.6178979130174,908.9524993056144,893.3407833155255,,,,,,1809.4840948352971,60.592940937283345,,1658.0017424920889,1660.259883475063
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,1win,9255039,1050.3803249779892,1051.614759188185,1097.4405635224755,1052.8662981107489,1133.04461406341,1096.8086099500742,1099.1806442713312,1178.506580124717,1101.5855462533011,1244.2241213713107,,,,,,1886.0319777463633,55.44735114245137,,1747.4135998902348,1749.8873867323052
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Xtreme Gaming,8261500,1149.5386119974828,1173.8225700294195,1147.139252827488,1201.124923466401,1123.3077190963686,1184.285821585098,1233.5842623533686,1229.7104461052077,1284.6209197127907,1254.679108301938,,,,,,2072.695512517552,41.29028470110243,,1969.4698007647958,1972.8278734731277
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Talon,8597976,1109.4823535472128,1112.1649238301648,1121.615919085276,1114.884664658715,1134.5836870655864,1238.6743055293282,1244.5223767350783,1265.1257859237746,1250.4514806723087,1293.3958487849238,,,,,,1926.2554825032958,51.96815336041789,,1796.335099102251,1798.975903778713
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Zero,9080405,1000.8802405531547,1000.9018084777858,1000.9777946894594,1000.9236752544286,1001.08205583192,980.8778784508745,980.4093423502823,978.7586372441804,979.9343140647126,976.4936947442596,,,,,,1896.6674353625622,68.97066242666841,,1724.2407792958911,1696.9958143842266
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Natus Vincere,36,1001.6106015279713,1001.65006498173,1001.7890991448211,1001.6900752536342,1001.9798687642773,999.1047407264687,999.0828048085339,999.0055221152771,999.0605649395552,998.8994820625632,,,,,,1831.7736340133554,57.839490544704084,,1687.1749076515953,1689.6472004520829
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Neon Esports,8360138,1015.1376039440792,1015.5085101694185,1007.1933038627233,1015.8845557891847,992.532656607908,1045.01256709508,1046.1154788515082,1036.7191458373861,1047.2336729034253,1016.7088962982529,,,,,,1773.1384250264796,60.34365530387091,,1622.2792867668022,1624.5834764631581
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Tundra Esports,8291895,1139.6179399367802,1143.0389016215313,1172.6234470147017,1146.5072652375948,1202.3674893598677,1204.1124162527465,1209.1136414226553,1287.4608906304734,1214.184165156485,1354.1281429654866,,,,,,2045.4938874800237,46.087033701475335,,1930.2763032263354,1933.3567105551551
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,KZ TEAM,7300277,964.3029736359115,963.4283141221957,960.3467907911946,962.5415350485398,956.1186139163066,962.0629452233125,961.1333998448165,957.8585074711082,960.190974390411,953.3650077584967,,,,,,1741.5724891527022,59.58366015118548,,1592.6133387747386,1594.9184738160288
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Azure Ray,8574561,1085.92027542909,1088.025520430694,1126.7112835420883,1090.1599363754883,1152.5983616507665,1144.7309764890142,1148.2772193671838,1185.0425127413628,1151.8726001126604,1199.9256799211228,,,,,,2024.0591652162075,40.66185251749227,,1922.4045339224767,1925.814386046944
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,NAVI Junior,9017006,941.5226008417832,940.0897696308746,935.0417449577727,938.6370846557616,928.1153196498906,912.7981042681865,910.6614566119379,903.1338078530653,908.4952028873452,892.8050752796847,,,,,,1647.726268383226,63.710737928064745,,1488.449423563064,1490.5961500818178
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Execration,8254145,973.1979401995591,972.5412278910173,970.2275569495899,971.8754159682119,967.0529550011881,984.7008785848628,984.3260148087948,983.0053277828305,983.9459568012205,981.1932050946879,,,,,,1822.5145092898217,60.792810555681996,,1670.5324829006167,1672.8068960605706
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Nigma Galaxy,7554697,1024.403229322013,1025.0011647487397,1027.1077581590855,1025.6073853585929,1029.998227769621,1057.1478584866534,1058.5481128833085,1063.4813657948314,1059.9677696494862,1070.250312071703,,,,,,1822.147900170442,59.05429072953638,,1674.512173346601,1676.8495173543506
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Gaimin Gladiators,8599101,1148.922628241683,1122.9797316541376,1125.3401378342198,1120.3271436095063,1146.5003637771474,1265.6186532784163,1207.7714239574457,1189.861112957412,1190.2954544228603,1218.65915374572,,,,,,2059.109625460763,40.400782811345174,,1958.1076684323998,1961.544071326749
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,BLEED,8214850,1005.1544813672189,1005.2807780542347,1005.7257354137154,1005.4088247482471,1006.3362641086441,1010.2698302984093,1010.5214648374639,1011.4080014735182,1010.7765861045895,1012.6244237753051,,,,,,1857.5796024797826,61.6786565474597,,1703.3829611111332,1705.617296543529
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Bright,9018664,1023.7952571848059,1024.3782958913278,1026.4324064896236,1024.9694133672913,1029.2508641150462,1045.8521308930333,1046.975613899732,1050.9337702369533,1048.1146642436947,1056.3647805829935,,,,,,1793.6778860989248,58.94323282943871,,1646.319804025328,1674.2334376373447
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Heroic,9303484,1095.823050088364,1098.170935918915,1120.117297896939,1100.5513548010238,1139.0621268452492,1155.5642823038816,1159.3759661714298,1210.8842380877265,1163.240465940916,1252.4466631157832,,,,,,1929.5124400024733,59.721407498594594,,1780.2089212559868,1782.4982600507599
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Sibe Team,9081007,925.318659993667,923.48879484279,917.0419751757203,921.6335744993718,908.1962547624909,888.0083043108888,885.2642493553705,875.596636719392,882.4821719031087,862.3316467153935,,,,,,1678.7987791420087,60.077695334501,,1528.6045408057562,1530.892180170054
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Aster,6209166,1017.7694475362206,1018.2048400023186,1019.7387763757113,1018.6462654046705,1021.8434997884083,1041.1779301204913,1042.1868844229493,1045.7415433207073,1043.209819116581,1050.618912379838,,,,,,1911.0642988954567,59.022895949366784,,1763.5070590220398,1765.9190434175746
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,OG,2586976,1135.9511074608436,1125.2756272740291,1104.4210298980504,1127.7649402746465,1122.1064347833228,1225.488419237256,1208.791293974175,1159.0021837824038,1206.3086721879902,1165.928005329238,,,,,,2026.5578051074835,40.2616705316433,,1925.9036287783754,1929.438045510518
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Liquid,2163,1070.1642875882455,1071.8834745321722,1133.6782172326175,1073.6264830762625,1180.027832474838,1108.4904551184497,1111.1487216011772,1199.9781802146492,1113.8438218683305,1295.2507757087235,,,,,,2055.415664957939,44.084359225396035,,1945.204766894449,1948.4909983748064
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Team Falcons,9247354,1315.3193011277451,1293.4649464955314,1253.3400800519062,1236.1982698686413,1194.1531481425595,1447.5443483120273,1421.5003428984257,1371.646335741426,1318.9587050246053,1271.735825239639,,,,,,2192.2767949641025,40.39762107423619,,2091.282742278512,2094.7026582847097
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,BOOM Esports,7732977,1049.4575527577374,1050.6693769193198,1055.7830025142632,1051.8979925012582,1058.0009476192197,1092.630859931726,1094.9005297377373,1112.9483109587281,1097.2016488092358,1127.2880276480166,,,,,,1786.1081739473616,50.06696239408031,,1660.9407679621609,1663.68035519442
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,PSG.Quest,8894818,1130.2561471180024,1133.4477232771676,1146.1938275938573,1136.6835229289688,1155.8326733755462,1193.6267329888321,1198.3710347239694,1235.7558188642433,1203.181075010338,1269.9201785213195,,,,,,2007.5643257458064,50.65621787199125,,1880.9237810658283,1883.651597243692
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Virtus.pro,8724984,1059.5878976876022,1061.0479386748593,1080.416876361908,1062.528210453622,1108.603742696168,1080.8964013307375,1082.878549824778,1097.875247227245,1084.8881635977145,1113.201009748693,,,,,,1967.447857694493,44.821238272825276,,1855.3947620124297,1858.4723160767603
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Geek Fam,8169775,1064.2580032039432,1065.8324725522148,1071.3795042308996,1067.4287582476945,1078.9906200813407,1097.0139527737215,1099.3910184679685,1107.7656868746785,1101.8010215392303,1119.256620250348,,,,,,1906.638726920566,56.78186261171129,,1764.6840703912876,1767.1338282150596
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,MarsBet Team,9175409,971.676695208536,970.9827088875732,968.5377174298603,970.2791064717956,965.1829298036242,957.9946095926438,956.9653806038644,953.3392917176965,955.9218902914204,948.3639131377128,,,,,,1662.8428713572214,72.27705588190312,,1482.1502316524636,1471.0985141756064
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,Winter Bear,8494848,1003.1613418691165,1003.2388020394324,1032.206644394129,1003.3173355224627,1070.263486940078,982.0775665173161,981.6384255425278,1038.2939573421402,981.1931996909589,1112.7625392141463,,,,,,1713.8337638093194,70.81308700276271,,1536.8010463024127,1538.7376155655263
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,TiltedBoys,7584152,926.0070317488579,924.1940332943414,917.8066368857351,922.3559133575837,909.0424514862895,878.8600107409824,875.8918014841067,865.4344681641985,872.8824637773153,851.0858976142339,,,,,,1421.7773753952013,66.5726603297255,,1255.3457245708876,1241.3768933670385
2024-03-10T22:00:00.000+00:00,2024-03-06T23:00:00.000+00:00,,,9Pandas,7422789,989.1175011075193,988.85085477423,987.9114299074428,988.5805137046824,986.6224393431057,1001.5339231232749,1001.5715077791899,1001.7039227272622,1001.6096132200308,1001.8856100815963,,,,,,1916.6109473318938,56.13336522241487,,1776.2775342758566,1778.7577609457828
